system:index,BuildingDensity,Latitude,Longitude,.geo
238,899,29.046391815670116,77.21907672628515,"{""type"":""Point"",""coordinates"":[77.21907672628515,29.046391815670116]}"
239,46,28.57987164120182,77.56701674639329,"{""type"":""Point"",""coordinates"":[77.56701674639329,28.57987164120182]}"
240,101,28.51281864845079,76.67841281239815,"{""type"":""Point"",""coordinates"":[76.67841281239815,28.51281864845079]}"
241,0,28.529351943641057,76.65194556336101,"{""type"":""Point"",""coordinates"":[76.65194556336101,28.529351943641057]}"
242,0,28.742806699909742,76.89395149778056,"{""type"":""Point"",""coordinates"":[76.89395149778056,28.742806699909742]}"
243,4344,28.505292838779823,77.21092298922187,"{""type"":""Point"",""coordinates"":[77.21092298922187,28.505292838779823]}"
244,0,28.939166237135737,77.210992995082,"{""type"":""Point"",""coordinates"":[77.210992995082,28.939166237135737]}"
245,0,29.144138543317485,77.1739918465683,"{""type"":""Point"",""coordinates"":[77.1739918465683,29.144138543317485]}"
246,300,28.76725859397652,77.44249906911561,"{""type"":""Point"",""coordinates"":[77.44249906911561,28.76725859397652]}"
247,0,28.903763737447317,77.19839142546408,"{""type"":""Point"",""coordinates"":[77.19839142546408,28.903763737447317]}"
248,0,28.808240493204938,76.61063843682842,"{""type"":""Point"",""coordinates"":[76.61063843682842,28.808240493204938]}"
249,4502,28.62286491609049,77.12131201931653,"{""type"":""Point"",""coordinates"":[77.12131201931653,28.62286491609049]}"
250,0,29.119763884981268,77.13188553685528,"{""type"":""Point"",""coordinates"":[77.13188553685528,29.119763884981268]}"
251,0,28.962770661844313,77.20241923674459,"{""type"":""Point"",""coordinates"":[77.20241923674459,28.962770661844313]}"
252,0,28.8265378237257,77.17836142575247,"{""type"":""Point"",""coordinates"":[77.17836142575247,28.8265378237257]}"
253,3944,28.571932761980456,77.18707310721418,"{""type"":""Point"",""coordinates"":[77.18707310721418,28.571932761980456]}"
254,814,29.00656575349536,77.3677474783426,"{""type"":""Point"",""coordinates"":[77.3677474783426,29.00656575349536]}"
255,3603,28.577322159092073,76.86352910319007,"{""type"":""Point"",""coordinates"":[76.86352910319007,28.577322159092073]}"
256,4325,28.7173868960552,76.8769513392942,"{""type"":""Point"",""coordinates"":[76.8769513392942,28.7173868960552]}"
257,0,28.953798847937144,77.42981248762403,"{""type"":""Point"",""coordinates"":[77.42981248762403,28.953798847937144]}"
258,2792,28.838165145303115,76.80947762309478,"{""type"":""Point"",""coordinates"":[76.80947762309478,28.838165145303115]}"
259,0,28.490912856189144,76.98110577911038,"{""type"":""Point"",""coordinates"":[76.98110577911038,28.490912856189144]}"
260,3954,28.576223459559397,77.2252078297114,"{""type"":""Point"",""coordinates"":[77.2252078297114,28.576223459559397]}"
261,0,28.42679136271433,77.44725773651699,"{""type"":""Point"",""coordinates"":[77.44725773651699,28.42679136271433]}"
262,0,28.753790213067017,76.85119094758984,"{""type"":""Point"",""coordinates"":[76.85119094758984,28.753790213067017]}"
263,0,28.516611340354594,76.68448908887962,"{""type"":""Point"",""coordinates"":[76.68448908887962,28.516611340354594]}"
264,128,28.351643591806724,77.19479926748457,"{""type"":""Point"",""coordinates"":[77.19479926748457,28.351643591806724]}"
265,3249,28.7893607299297,77.13379939650376,"{""type"":""Point"",""coordinates"":[77.13379939650376,28.7893607299297]}"
266,276,28.904437315077917,76.69966420352112,"{""type"":""Point"",""coordinates"":[76.69966420352112,28.904437315077917]}"
267,0,29.099678552510184,76.90465635983062,"{""type"":""Point"",""coordinates"":[76.90465635983062,29.099678552510184]}"
268,0,29.04970031091048,77.07126374531421,"{""type"":""Point"",""coordinates"":[77.07126374531421,29.04970031091048]}"
269,0,28.336832575669376,77.13734283120672,"{""type"":""Point"",""coordinates"":[77.13734283120672,28.336832575669376]}"
270,63,28.605617278197784,76.67507849867422,"{""type"":""Point"",""coordinates"":[76.67507849867422,28.605617278197784]}"
271,0,28.62183488911424,76.81662543923439,"{""type"":""Point"",""coordinates"":[76.81662543923439,28.62183488911424]}"
272,152,28.43707375902919,77.45963914311388,"{""type"":""Point"",""coordinates"":[77.45963914311388,28.43707375902919]}"
273,0,28.668291676502232,77.00532118969376,"{""type"":""Point"",""coordinates"":[77.00532118969376,28.668291676502232]}"
274,209,28.877929155934062,77.17859953248482,"{""type"":""Point"",""coordinates"":[77.17859953248482,28.877929155934062]}"
275,0,29.063098113757242,77.32490592815422,"{""type"":""Point"",""coordinates"":[77.32490592815422,29.063098113757242]}"
276,2702,28.52294906431221,77.2079235546739,"{""type"":""Point"",""coordinates"":[77.2079235546739,28.52294906431221]}"
277,0,29.072376276890076,77.1197322395293,"{""type"":""Point"",""coordinates"":[77.1197322395293,29.072376276890076]}"
278,0,29.07368095599357,77.26857770631888,"{""type"":""Point"",""coordinates"":[77.26857770631888,29.07368095599357]}"
279,0,28.632919460632955,77.54554356143541,"{""type"":""Point"",""coordinates"":[77.54554356143541,28.632919460632955]}"
280,0,28.97950128073773,76.7617954580517,"{""type"":""Point"",""coordinates"":[76.7617954580517,28.97950128073773]}"
281,0,29.032751731272217,77.27087597409422,"{""type"":""Point"",""coordinates"":[77.27087597409422,29.032751731272217]}"
282,0,29.127562088661122,77.03568953383119,"{""type"":""Point"",""coordinates"":[77.03568953383119,29.127562088661122]}"
283,0,29.01163454634061,77.15242835127863,"{""type"":""Point"",""coordinates"":[77.15242835127863,29.01163454634061]}"
284,0,29.143200897415266,77.04899265264163,"{""type"":""Point"",""coordinates"":[77.04899265264163,29.143200897415266]}"
285,2960,28.29992442613616,77.30331374805644,"{""type"":""Point"",""coordinates"":[77.30331374805644,28.29992442613616]}"
286,2447,28.615110673918302,76.97823462292749,"{""type"":""Point"",""coordinates"":[76.97823462292749,28.615110673918302]}"
287,52,28.573434815526,76.99858995507113,"{""type"":""Point"",""coordinates"":[76.99858995507113,28.573434815526]}"
288,0,29.033039119750384,77.4419649050316,"{""type"":""Point"",""coordinates"":[77.4419649050316,29.033039119750384]}"
289,34,28.980215196730832,76.80636356088802,"{""type"":""Point"",""coordinates"":[76.80636356088802,28.980215196730832]}"
290,0,29.052471012041178,77.11948249709343,"{""type"":""Point"",""coordinates"":[77.11948249709343,29.052471012041178]}"
291,0,28.680686692836314,77.24558228495492,"{""type"":""Point"",""coordinates"":[77.24558228495492,28.680686692836314]}"
292,126,28.40746016064531,76.8625779348993,"{""type"":""Point"",""coordinates"":[76.8625779348993,28.40746016064531]}"
293,0,28.878140825075963,77.20102875021797,"{""type"":""Point"",""coordinates"":[77.20102875021797,28.878140825075963]}"
294,0,28.69152300739813,76.86207211761807,"{""type"":""Point"",""coordinates"":[76.86207211761807,28.69152300739813]}"
295,0,28.872679332847884,77.26575094947405,"{""type"":""Point"",""coordinates"":[77.26575094947405,28.872679332847884]}"
296,4378,28.738039180674125,77.02565897052239,"{""type"":""Point"",""coordinates"":[77.02565897052239,28.738039180674125]}"
297,0,28.992276425661586,76.82734170578621,"{""type"":""Point"",""coordinates"":[76.82734170578621,28.992276425661586]}"
298,0,28.343646479457885,77.08650990023172,"{""type"":""Point"",""coordinates"":[77.08650990023172,28.343646479457885]}"
299,0,28.735943490944525,76.65182452093819,"{""type"":""Point"",""coordinates"":[76.65182452093819,28.735943490944525]}"
300,0,29.095412738409106,76.95168249119956,"{""type"":""Point"",""coordinates"":[76.95168249119956,29.095412738409106]}"
301,0,28.75339513171024,77.52783335576413,"{""type"":""Point"",""coordinates"":[77.52783335576413,28.75339513171024]}"
302,49,29.09207256430186,76.96888744835815,"{""type"":""Point"",""coordinates"":[76.96888744835815,29.09207256430186]}"
303,0,28.809071985648323,77.5566428691519,"{""type"":""Point"",""coordinates"":[77.5566428691519,28.809071985648323]}"
304,1172,28.591749283783404,77.05467628940266,"{""type"":""Point"",""coordinates"":[77.05467628940266,28.591749283783404]}"
305,0,29.06837349296316,76.99149717320178,"{""type"":""Point"",""coordinates"":[76.99149717320178,29.06837349296316]}"
306,0,28.776513521345596,76.88682661713186,"{""type"":""Point"",""coordinates"":[76.88682661713186,28.776513521345596]}"
307,0,28.435338742251947,77.3575392128273,"{""type"":""Point"",""coordinates"":[77.3575392128273,28.435338742251947]}"
308,3250,28.652440249518996,77.38869533436774,"{""type"":""Point"",""coordinates"":[77.38869533436774,28.652440249518996]}"
309,0,28.953720527759963,77.48122063021847,"{""type"":""Point"",""coordinates"":[77.48122063021847,28.953720527759963]}"
310,2509,28.510083491263575,77.52027368212306,"{""type"":""Point"",""coordinates"":[77.52027368212306,28.510083491263575]}"
311,864,28.648619327029273,77.39713717955618,"{""type"":""Point"",""coordinates"":[77.39713717955618,28.648619327029273]}"
312,0,28.553679390291926,76.81147830132376,"{""type"":""Point"",""coordinates"":[76.81147830132376,28.553679390291926]}"
313,0,28.4423284614758,76.7815139419463,"{""type"":""Point"",""coordinates"":[76.7815139419463,28.4423284614758]}"
314,0,28.974046695431802,77.29033878266479,"{""type"":""Point"",""coordinates"":[77.29033878266479,28.974046695431802]}"
315,0,28.369917201258964,76.83231617436411,"{""type"":""Point"",""coordinates"":[76.83231617436411,28.369917201258964]}"
316,0,28.790032391883848,77.2244382217285,"{""type"":""Point"",""coordinates"":[77.2244382217285,28.790032391883848]}"
317,175,28.596222368644327,77.36139907468659,"{""type"":""Point"",""coordinates"":[77.36139907468659,28.596222368644327]}"
318,1242,28.758747611033726,76.78915993301332,"{""type"":""Point"",""coordinates"":[76.78915993301332,28.758747611033726]}"
319,0,28.993341585528103,77.05205818157116,"{""type"":""Point"",""coordinates"":[77.05205818157116,28.993341585528103]}"
320,13,28.34346468767189,77.0217937152913,"{""type"":""Point"",""coordinates"":[77.0217937152913,28.34346468767189]}"
321,2253,28.535142511624862,77.37335928323863,"{""type"":""Point"",""coordinates"":[77.37335928323863,28.535142511624862]}"
322,0,28.84732932121835,77.19615491914816,"{""type"":""Point"",""coordinates"":[77.19615491914816,28.84732932121835]}"
323,1308,28.995012331531427,77.0323846142564,"{""type"":""Point"",""coordinates"":[77.0323846142564,28.995012331531427]}"
324,0,28.91830730087416,76.75418396037178,"{""type"":""Point"",""coordinates"":[76.75418396037178,28.91830730087416]}"
325,0,28.68282903862169,76.60829025800639,"{""type"":""Point"",""coordinates"":[76.60829025800639,28.68282903862169]}"
326,0,28.73901752772163,77.43519090898012,"{""type"":""Point"",""coordinates"":[77.43519090898012,28.73901752772163]}"
327,90,28.43759521518927,76.76373064244959,"{""type"":""Point"",""coordinates"":[76.76373064244959,28.43759521518927]}"
328,819,28.38137338190445,76.82718923912732,"{""type"":""Point"",""coordinates"":[76.82718923912732,28.38137338190445]}"
329,0,28.869676879871626,76.99121237115209,"{""type"":""Point"",""coordinates"":[76.99121237115209,28.869676879871626]}"
330,0,28.895999270688254,76.81297512005519,"{""type"":""Point"",""coordinates"":[76.81297512005519,28.895999270688254]}"
331,608,28.567213422876208,76.79629289528536,"{""type"":""Point"",""coordinates"":[76.79629289528536,28.567213422876208]}"
332,0,28.74721433880806,77.23977354876695,"{""type"":""Point"",""coordinates"":[77.23977354876695,28.74721433880806]}"
333,1520,28.609454434458115,77.48642786846783,"{""type"":""Point"",""coordinates"":[77.48642786846783,28.609454434458115]}"
334,0,28.76802998459052,77.42288940858931,"{""type"":""Point"",""coordinates"":[77.42288940858931,28.76802998459052]}"
335,0,29.01465235282664,76.87044848038359,"{""type"":""Point"",""coordinates"":[76.87044848038359,29.01465235282664]}"
336,0,28.426937235903893,76.81368883280739,"{""type"":""Point"",""coordinates"":[76.81368883280739,28.426937235903893]}"
337,145,28.736269892487375,77.44493108326935,"{""type"":""Point"",""coordinates"":[77.44493108326935,28.736269892487375]}"
338,0,29.008131198875176,77.27015802928544,"{""type"":""Point"",""coordinates"":[77.27015802928544,29.008131198875176]}"
339,0,29.002939316239054,77.34271990152027,"{""type"":""Point"",""coordinates"":[77.34271990152027,29.002939316239054]}"
340,0,28.908991713514258,77.29086665427934,"{""type"":""Point"",""coordinates"":[77.29086665427934,28.908991713514258]}"
341,0,29.14136846292066,77.12285173354104,"{""type"":""Point"",""coordinates"":[77.12285173354104,29.14136846292066]}"
342,5088,28.686325491002556,77.1348575172471,"{""type"":""Point"",""coordinates"":[77.1348575172471,28.686325491002556]}"
343,0,28.960653803437328,77.15796455828908,"{""type"":""Point"",""coordinates"":[77.15796455828908,28.960653803437328]}"
344,549,28.334297823611777,76.87934668445024,"{""type"":""Point"",""coordinates"":[76.87934668445024,28.334297823611777]}"
345,0,28.6289590864269,77.57865098158837,"{""type"":""Point"",""coordinates"":[77.57865098158837,28.6289590864269]}"
346,574,28.92157045950513,76.9089888716003,"{""type"":""Point"",""coordinates"":[76.9089888716003,28.92157045950513]}"
347,0,28.791653241154695,77.20260084109037,"{""type"":""Point"",""coordinates"":[77.20260084109037,28.791653241154695]}"
348,0,28.804832427815743,76.6505061219768,"{""type"":""Point"",""coordinates"":[76.6505061219768,28.804832427815743]}"
349,3153,28.67926912646495,77.307810518963,"{""type"":""Point"",""coordinates"":[77.307810518963,28.67926912646495]}"
350,0,28.290127650767385,77.05697133977336,"{""type"":""Point"",""coordinates"":[77.05697133977336,28.290127650767385]}"
351,4271,28.83713951486268,77.57092781521399,"{""type"":""Point"",""coordinates"":[77.57092781521399,28.83713951486268]}"
352,0,28.799043856318125,77.46275956558436,"{""type"":""Point"",""coordinates"":[77.46275956558436,28.799043856318125]}"
353,0,28.424205383924317,77.25724152067546,"{""type"":""Point"",""coordinates"":[77.25724152067546,28.424205383924317]}"
354,0,28.506552456288492,76.73587911898531,"{""type"":""Point"",""coordinates"":[76.73587911898531,28.506552456288492]}"
355,3577,28.645646172714034,77.21918609689332,"{""type"":""Point"",""coordinates"":[77.21918609689332,28.645646172714034]}"
356,0,28.85862143492272,77.49658039980373,"{""type"":""Point"",""coordinates"":[77.49658039980373,28.85862143492272]}"
357,4660,28.63657707825441,77.06585740315808,"{""type"":""Point"",""coordinates"":[77.06585740315808,28.63657707825441]}"
358,0,29.0675574042857,77.35519060287783,"{""type"":""Point"",""coordinates"":[77.35519060287783,29.0675574042857]}"
359,0,28.84897533884144,77.04320726329676,"{""type"":""Point"",""coordinates"":[77.04320726329676,28.84897533884144]}"
360,30,28.37761677392539,77.27544236593276,"{""type"":""Point"",""coordinates"":[77.27544236593276,28.37761677392539]}"
361,0,28.397931519131582,77.18840051980783,"{""type"":""Point"",""coordinates"":[77.18840051980783,28.397931519131582]}"
362,0,28.96962884183888,76.8993834659669,"{""type"":""Point"",""coordinates"":[76.8993834659669,28.96962884183888]}"
363,0,28.909903318311923,77.23602972979035,"{""type"":""Point"",""coordinates"":[77.23602972979035,28.909903318311923]}"
364,0,29.106623935623396,77.20195862574636,"{""type"":""Point"",""coordinates"":[77.20195862574636,29.106623935623396]}"
365,1123,28.757236232084953,76.7546005295961,"{""type"":""Point"",""coordinates"":[76.7546005295961,28.757236232084953]}"
366,34,28.591919336983178,77.53149378380007,"{""type"":""Point"",""coordinates"":[77.53149378380007,28.591919336983178]}"
367,0,29.071110240097184,77.10733959395225,"{""type"":""Point"",""coordinates"":[77.10733959395225,29.071110240097184]}"
368,4153,28.619591221193918,77.37206730957047,"{""type"":""Point"",""coordinates"":[77.37206730957047,28.619591221193918]}"
369,0,28.74366344094749,77.05425993974904,"{""type"":""Point"",""coordinates"":[77.05425993974904,28.74366344094749]}"
370,0,28.493598866512087,76.72870311453534,"{""type"":""Point"",""coordinates"":[76.72870311453534,28.493598866512087]}"
371,1709,28.990196522048283,76.9396180855922,"{""type"":""Point"",""coordinates"":[76.9396180855922,28.990196522048283]}"
372,0,28.724727503229392,77.25734736807314,"{""type"":""Point"",""coordinates"":[77.25734736807314,28.724727503229392]}"
